author,published_at,updated_at,like_count,text
@silas-dd5ll,2024-05-26T18:03:15Z,2024-05-26T18:03:15Z,1,"Wow, this is exactly the thing I worry about most of the time. The insignficance of everthing and you made it worse. Delete this shit"
@cygnus1129,2024-05-25T09:20:59Z,2024-05-25T09:20:59Z,0,That was the most <i>&quot;Jaime pull that up&quot;</i> thing I&#39;ve seen all day.
@WonkyPapa,2024-05-24T13:42:12Z,2024-05-24T13:42:12Z,3,"I do not wish to be remembered in any way, shape or form. When I am gone, forget I was ever here. Embrace the absurdity of the universe and simply enjoy your day."
@kloug2006,2024-05-23T02:19:46Z,2024-05-23T02:19:46Z,4,"It makes me feel like a chunk of infinitely worthless molecules in the middle of nowhere, a nowhere that is unknowable to me. I think I will panic, thank you."
@AmmarAbduljabbar-ri8ni,2024-05-21T11:46:12Z,2024-05-21T11:46:12Z,2,If you really want answers of all these questions...<br>Just study islam without the glasses of criticism
@abhijeetshukla2228,2024-05-21T09:56:09Z,2024-05-21T09:56:09Z,1,"🎯 Key Takeaways for quick navigation:<br><br><a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94"">00:00</a> <b>🌌 We inhabit a tiny rock in a vast universe, surrounded by endless space.</b><br><a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=71"">01:11</a> <b>💔 Life is short, and our existence is like a fleeting frame in an eternal movie.</b><br><a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=169"">02:49</a> <b>🌍 Despite the odds, we&#39;re alive on this planet, offering endless possibilities.</b><br><a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=183"">03:03</a> <b>🤔 Recognizing life&#39;s absurdity can bring freedom and inspiration.</b><br><a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=223"">03:43</a> <b>✨ Regardless of outcomes, living with compassion and honesty is paramount.</b><br><br>Made with HARPA AI"
@whyguy006,2024-05-20T18:40:23Z,2024-05-20T18:40:23Z,2,Hard to decide if this is comforting or profoundly depressing.
@yoursubconscious,2024-05-20T15:23:52Z,2024-05-20T15:23:52Z,2,need that reminder. see again in the future
@bouquetchocolatesandconfec77,2024-05-18T15:46:18Z,2024-05-18T15:46:18Z,1,I am May 2024 - I also find myself oddly realizing that all of this is to be enjoyed with reverence and humility and love for we are….
@Afrikanbootiscratcher,2024-05-18T15:17:45Z,2024-05-18T15:17:45Z,0,The guy speaking has downs or is just lazy and high.
@deanomood,2024-05-15T08:18:23Z,2024-05-15T08:18:23Z,1,I am not studying for my accounting test after watching this video
@hippopilot6750,2024-05-15T03:00:58Z,2024-05-15T03:00:58Z,0,Oh my fauci!
@IDoThings490,2024-05-14T01:48:48Z,2024-05-14T01:48:48Z,9,Moral of the story: Nothing you do matters so just party because it won’t last long
@INFJparadox,2024-05-13T23:31:08Z,2024-05-13T23:31:08Z,1,This is the mindset of why humans have destroyed everything on Earth and refuse to take care of our planet by denying climate change
@johnnywalker4857,2024-05-12T19:56:01Z,2024-05-12T19:56:01Z,3,I interpreted this video to be a brief check-in with the existential question that no one on earth has answered with conclusive proof. It also serves as an important reminder to ask ourselves an essential question whenever we&#39;re worried or stressed out about something: How important is it?
@lindigj,2024-05-12T12:22:07Z,2024-05-12T12:22:07Z,2,"My wife stresses out like crazy, and I use this same line of thinking to explain how small we all are and how little any of it matters. It doesn&#39;t land with her, lol."
@yellowcituwus,2024-05-10T06:47:05Z,2024-05-10T06:47:05Z,0,"I dont know if this was what I needed to hear, cause those first 2 and a half mins just made me more anxious"
@thesquirrelwhotriedtoeatme640,2024-05-09T19:41:05Z,2024-05-09T19:41:05Z,2,Me worried about death and having an existential crisis: 👁👄👁
@Marcelo-tq7lt,2024-05-09T01:31:34Z,2024-05-09T01:31:34Z,2,This is for atheists 😢
@yogurt8440,2024-05-09T01:13:59Z,2024-05-09T01:13:59Z,1,We are less than a germ to the earth comparing to the universe we don’t exist at all
@avi00102,2024-05-08T16:05:09Z,2024-05-08T16:05:09Z,4,Every year each of us cross our death 💀 anniversary date without knowing it.
@sTraYa249,2024-05-08T04:40:40Z,2024-05-08T04:40:40Z,3,"&quot;Who wants to live forever&quot; 🎶 <br>Not I, thankfully we die"
@gxy_senpaii,2024-05-07T13:45:47Z,2024-05-07T13:45:47Z,2,The hardest task in the world<br>: absolutely to <b>be the best version of yourself</b>
@peelingpeely2524,2024-05-05T15:55:36Z,2024-05-05T15:55:36Z,0,"LOL, i saw the cringiest advertisement before this video 😂"
@peelingpeely2524,2024-05-05T15:55:06Z,2024-05-05T15:55:06Z,0,Now i want to end my life anyway 😢
@TalentSeeker-cl6ro,2024-05-04T04:48:40Z,2024-05-04T04:48:40Z,0,"DO YOURSELF A HUGE FAVOR AND SKIP THIS! TERRIBLY ANTI-MOTIVATIONAL!!!! PLEASE SEARCH FOR AN ACTUAL MOTIVATIONAL VIDEO INSTEAD! YOU DESERVE BETTER, MY FRIEND! ✨"
@utube-o1j,2024-04-29T17:59:05Z,2024-04-29T17:59:05Z,0,"Please make the same video but in very positive voice, because this realisation of absurd gives creative freedom, we can dance, paint, eat, enjoy who cares ! Afterall it&#39;s meaningless since it&#39;s tooooooooo short, enjoy your freedom 🎉🎉"
@OmarHernandez-nd5wh,2024-04-27T01:57:39Z,2024-04-27T01:58:14Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=229"">3:49</a>"
@ellapezzuto686,2024-04-26T20:07:32Z,2024-04-26T20:09:25Z,0,I don’t know if this helped me or made me feel useless😢 ok the ending really helped
@Crospic,2024-04-26T14:12:46Z,2024-04-26T14:13:57Z,1,"No more idea is as stupid as the docterine cosmicism. Thinking that you can just zoom out at X distance, and you are seen as insignificant. Why not start at the atomic level? Are humans not a galaxy in itself? Insignifciants is only relative to cosmicism. <br><br>How ridiculous for one to reject humanism.  Or is this another example of a poor poem?"
@fragergaming3714,2024-04-26T09:02:46Z,2024-04-26T09:02:46Z,3,"This video is an wholesome escape for me to escape the harsh realities of life, I know that it&#39;s temporary, but it gives comfort.🥲🫠"
@Villalionsfans,2024-04-24T20:30:58Z,2024-04-24T20:30:58Z,1,I’m worried about WW3.
@dogdog7883,2024-04-23T18:13:59Z,2024-04-23T18:13:59Z,1,humbling experience
@TannaTime,2024-04-23T15:25:21Z,2024-04-23T15:25:21Z,1,Tfw you don&#39;t even know you&#39;re worried about things until you watch this.<br>It&#39;s so bleak yet comforting at the same time. Humans are strange creatures lol.
@edhart9409,2024-04-23T06:38:28Z,2024-04-23T06:38:28Z,0,I used to be somebody…😂
@aceyboy,2024-04-22T09:41:19Z,2024-04-22T09:41:19Z,1,"This video is like that scene of Homer trying to help put Bart at ease over the death of his favourite celebrity by telling him &quot;people die all the time&quot; and &quot;why he could wake up dead tomorrow&quot; 😂<br><br><a href=""https://www.youtube.com/watch?v=N9GpgSQZ4J4"">https://youtu.be/N9GpgSQZ4J4?feature=shared</a>"
@Dianimations_,2024-04-19T02:04:51Z,2024-04-19T02:04:51Z,0,"I&#39;m obsessed with your videos, binged a couple, great job!"
@ambiencelectronica,2024-04-18T18:32:43Z,2024-04-18T18:32:43Z,0,What a load of brain 🧠 🧼
@thorodinson275,2024-04-17T01:29:27Z,2024-04-17T01:29:27Z,0,I was anxious now I am depressed
@JustProduct,2024-04-15T20:26:12Z,2024-04-15T20:26:12Z,0,Great video 😂👍🏼
@debbutcher9087,2024-04-14T18:20:25Z,2024-04-14T18:20:25Z,0,Strange how he never mentioned The Beatles…..
@Manfredd02222,2024-04-13T22:39:44Z,2024-04-13T22:39:44Z,1,Does yall also think sometime that when you see someone on vacation that you come across two or three times that perhaps are in your own age span that this is probably the last time you will see them and get like a huge feeling that it is so sad
@juliejames3338,2024-04-12T06:50:10Z,2024-04-12T06:50:10Z,2,"hmm..makes you think, but quite depressing thinking about dying, but i have always thought, people have to die to make space for the next generation:  makes you appreciate being alive"
@SonicSketch,2024-04-12T01:49:53Z,2024-04-12T01:49:53Z,1,I always come back to this video ..got fired last year and kept this on loop..got played by someone I loved came back got some perspective..For me it’s deeply comforting when i realise Iam just a grain of sand and nothing in this life is that deep after all we are just worms on a giant rock.
@karil7285,2024-04-12T01:12:25Z,2024-04-12T01:12:25Z,0,"This video made me smile. Thank you for that. Life is beautiful, yet it is scary. Life makes absolutely not sense, but life is a miracle. In the constant nothingness of the universe, luck or destiny, call it as you wish, made it possible for me to have thoughts. It made possible reflexion, emotions, self-awarness and constant questioning of what is around me. Me, the sole important charachter of my universe. Whitout me, the universe does not exist…for me. Perception is such an incredible thing. There is the fabric of the universe, of life, of matter, and then there is billions of different universe throught the endless perceptions of humans. There is me, has i perceive myself. But there are hundreds of differents perceptions of myself through the minds of the people that see me, that know me, that love me and that hate me. You, the reader, is creating automaticly a perception of me because you are reading my thougts. All that to say, that we have been given an incredible gift. The gift of life. It may seem short, but thats only on the scale of the universe, on the scale of history. But for a second think about all the steps you took, think about all the breath you took, all the air you still have to breath. Think about the infinity of thougts you can have. Think about all the words that came out of you mouth. Think about everything you still have to achieve. Yes the number of laps around our star that you can do in a life time are not infinite, they are a actually small number. But think for a second about all the sunrise that you will experience in your lifetime. All the minutes, all the seconds. Think about all your dreams, your wishes. Think about all you can achieve from this point on. Yes, life is absurd. But that absurdity is the magic of our existence. It is absurd only if you decide to perceive it a such. Again thank you for that video that made this reflexion possible. Tonight i will sleep peacefully thanks to you."
@packersprik,2024-04-09T04:02:11Z,2024-04-09T04:02:11Z,0,Believe in Jesus.
@RickLancaster-w2x,2024-04-09T01:15:13Z,2024-04-09T01:15:13Z,1,"It&#39;s very true you will Live and die and in a few hundred years no one will remember you.  All you learned and experienced will be gone that is the Truth.   If you need to, Pick any religion if that helps you think you going to be in some magical place but in the end you will simply die. You didn&#39;t asked to be born but you are here. Just have fun dont take things serious  and dont worry about people  that have money they will also die and be gone forever"
@TheGunguy461,2024-04-08T14:30:42Z,2024-04-08T14:30:42Z,1,"This is a giant nothing-phrase. A statement that sounds profound because it uses words like &quot;universe&quot; and &quot;everything&quot;, but adds no value to anyone&#39;s life."
@rosaspanjol673,2024-04-06T13:48:57Z,2024-04-06T13:48:57Z,0,Yes!..so true!
@audreyhepburn2790,2024-04-06T12:45:03Z,2024-04-06T12:45:03Z,1,I needed this reminder 🌈
@goldstandardaviation1667,2024-04-05T16:07:15Z,2024-04-05T16:07:15Z,0,a pretty pathetic way of looking at your existence
@Native722,2024-04-05T05:14:29Z,2024-04-05T05:14:29Z,1,True we&#39;re just tiny dot in the universe
@Duneswalker,2024-04-04T14:41:50Z,2024-04-04T14:41:50Z,0,Nope. Just makes me sad now too. Thanks buddy😂
@eamonnmunroe6102,2024-04-04T13:37:39Z,2024-04-04T13:37:39Z,0,What if the fate of reality does rely on me
@cameronmelancon5793,2024-04-01T16:58:52Z,2024-04-01T16:58:52Z,0,🎉🎉🎉
@vanshika6636,2024-03-29T09:48:53Z,2024-03-29T09:48:53Z,2,The comment section makes this so much better and wholesome 😂
@92lovinHim,2024-03-27T01:33:16Z,2024-03-27T01:33:16Z,0,"So many questions of purpose within the urging to “try”, “do”, “explore”…..I love the premise, but in all maybe grace for the next being existing next to us completely unaware of our next move or us theirs…maybe that’s more than we are expected to give?"
@siddharthk3754,2024-03-26T18:47:57Z,2024-03-26T18:47:57Z,2,"damn i was struggling mentally this whole weeks and god sent me this video. keeping up with things is hard man. i have to hide things from my parents, friends, from everyone, i don&#39;t prefer but am living in my own bubble, no one but only me knows what happens to me inside my bubble. when you reach at a point in life you realize all the little things we used to struggle like overcoming an addiction, failing in a test, wasting time scrolling through dozens of posts, overthinking about talking to her(/him), answering something in front of a huge crowd, means nothing in this huge universe of nothing and everything. <br>to all my fellows lost in the world of overthinking, we all go through hard times often, as i said even i am struggling. the best advice i got and giving you is in any of the situation, always think about the worst case that you will encounter, do not give a fk what others will think, do not care about the outcome, just keep on rocking with your life. god is always with you and your parents. keep spreading love and ignore the hate.<br>(not worth writing this but i wrote this message with that 1% positive i had to motivate my remaining 99% to make him wake up and stop caring about life, but if this tiny msg helps you, god is with you and as i said, keep rocking)"
@sashagrigoriev7328,2024-03-26T11:26:55Z,2024-03-26T11:26:55Z,0,"you are a tiny piece of tiny shit, you are nothing, you mean nothing, so stop procrastinating and go and do your tiny meaningless business"
@TrueBeliever6491,2024-03-26T05:45:41Z,2024-03-26T05:45:41Z,0,so so wrong
@GrannyNoodles,2024-03-26T01:10:53Z,2024-03-26T01:10:53Z,0,Bummer
@dwijeshgowda3273,2024-03-24T16:25:42Z,2024-03-24T16:25:42Z,0,The quickest 4 minutes of my life!
@lenaaustin6692,2024-03-23T22:37:46Z,2024-03-23T22:37:46Z,0,Truth.
@fredvalenz2405,2024-03-22T04:40:56Z,2024-03-22T04:40:56Z,0,"😂 at <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=18"">0:18</a> The world looks worried and anxious!"
@aj37ful,2024-03-22T01:13:55Z,2024-03-22T01:13:55Z,0,&quot;Stop acting so small. You are the universe in ecstatic motion.&quot; - Rumi
@Jharrison6014,2024-03-22T01:02:51Z,2024-03-22T01:02:51Z,8,"&quot;Everyone is on a rock, and we will all be dead and forgotten&quot; 😊 wow I feel rays of sunshiny happiness in my heart. Thank you SO MUCH...."
@arjun2340,2024-03-21T20:19:13Z,2024-03-21T20:19:13Z,0,"Really helps me. Before any task which I consider important, I always get distracted by thinking of the outcome. How people will judge me if I fail, what I will think of myself if I fail, what I will do or how I will react if i fail. Or if i suceed, how people will react, what I might feel or do etc. I end up creating possible scenarios, thoughts and feeling of how things will be after the task at hand is done- successfully or not. This really prevents me from focussing on the task and giving my 100%. Instead I focus on the result and the outcome. <br>Now whenever I am going to do something important or difficult, I listen to this. The fact that no matter wether i fail or succeed, no matter how people react and judge me based on my success or failure, no matter how I judge myself, it will all be gone. It is all pointless. However since I want to do the task and since I undertook the challenge on my own accord and since now I have to do it and since I cant back out anymore, so best to focus on the task at hand rather than the result. Because the whatever the outcome, eventually it wont matter anyways."
